,Source,Propaganda text,Type
,"https://www.imdb.com/list/ls021389931/?sort=list_order,asc&st_dt=&mode=detail&page=1",Planet Single,Non propaganda
,https://stacker.com/history/famous-propaganda-posters-last-100-years,"American Red Cross: Our boys need sox, knit your bit",propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,Order Coal Now!,propaganda
,https://www.imdb.com/title/tt0408724/?ref_=fn_tt_tt_137,Petticoat Politics,Non propaganda
,https://www.imdb.com/title/tt1176103/?ref_=fn_tt_tt_59,All Out Politics,Non propaganda
,https://www.imdb.com/title/tt0132430/?ref_=fn_tt_tt_162,PoliticsNation with Al Sharpton,Non propaganda
,"https://www.imdb.com/list/ls021389931/?sort=list_order,asc&st_dt=&mode=detail&page=2",I'll See You in My Dreams,Non propaganda
,"https://www.imdb.com/chart/tvmeter?sort=rk,asc&mode=simple&page=1",The Lord of the Rings: The Return of the King,Non propaganda
,https://posteritati.com/genre/documentary?page=10,Moments Like This Never Last,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,Your Tradition: Live Up to it!,propaganda
,"https://www.imdb.com/chart/tvmeter?sort=rk,asc&mode=simple&page=1",Fear the Walking Dead,Non propaganda
,https://posteritati.com/genre/documentary?page=5,Better Than Something: Jay Reatard,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,Is Your Trip Necessary?,propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,Brass Eye,Non propaganda
,https://theworld.org/stories/2015-02-18/behold-best-north-korea-s-349-new-propaganda-slogans,"""No force can check this sweeping advance of the service personnel and people, who are marching in fine array 
arm-in-arm, shoulder-to-shoulder, following the leadership of the respected Comrade Kim Jong Un, 
a great man of Paektu.""",propaganda
,https://posteritati.com/genre/documentary?page=7,Iraq in Fragments,Non propaganda
,https://www.imdb.com/title/tt0425774/?ref_=fn_tt_tt_14,Dante's Divine Politics,Non propaganda
,https://www.imdb.com/title/tt2536064/?ref_=fn_tt_tt_77,Life of Pi,Non propaganda
,https://posteritati.com/genre/documentary?page=6,Champs,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/target-number-one/movieshow/79296468.cms,Target Number One,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,Have You Answered the Red Cross Christmas Roll Call?,propaganda
,"https://www.imdb.com/chart/top-english-movies?sort=nv,desc&mode=simple&page=1",Toy Story,Non propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,Daredevil,Non propaganda
,https://posteritati.com/genre/documentary?page=7,The Interrupters,Non propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,Monty Python's Flying Circus,Non propaganda
,"https://www.imdb.com/list/ls021389931/?sort=list_order,asc&st_dt=&mode=detail&page=2",Moulin Rouge!,Non propaganda
,https://posteritati.com/genre/documentary?page=6,Crock of Gold: A Few Rounds with Shane MacGowan,Non propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,Fullmetal Alchemist,Non propaganda
,https://posteritati.com/genre/documentary?page=8,Hal,Non propaganda
,"https://www.imdb.com/chart/tvmeter?sort=rk,asc&mode=simple&page=1",Batman Begins,Non propaganda
,https://posteritati.com/genre/documentary?page=5,Devil's Playground,Non propaganda
,https://posteritati.com/genre/documentary?page=12,Strange Victory,Non propaganda
,https://www.imdb.com/title/tt2140289/?ref_=fn_tt_tt_187,A Progress Through Politics,Non propaganda
,https://www.imdb.com/title/tt8681164/?ref_=fn_tt_tt_20,Histories of the Unexpected,Non propaganda
,"https://www.imdb.com/chart/top-english-movies?sort=nv,desc&mode=simple&page=1",The Truman Show,Non propaganda
,https://www.imdb.com/title/tt8439854/?ref_=fn_tt_tt_79,Salmer fra kjøkkenet,Non propaganda
,https://posteritati.com/genre/documentary?page=11,Notfilm,Non propaganda
,https://www.originalfilmart.com/en-bd/collections/documentary/products/road-to-guantanamo,Road to Guantanamo ,Non propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,Seinfeld,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,It's Got To Fit... To Do Its Bit!,propaganda
,https://posteritati.com/genre/documentary?page=13,Waltz with Bashir,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/the-shack/movieshow/61977135.cms,The Shack,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/metallica-san-francisco-symphony-sm2/movieshow/73243193.cms,Metallica & San Francisco Symphony: S&M2,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/a-family-man/movieshow/61486713.cms,A Family Man,Non propaganda
,https://posteritati.com/genre/documentary?page=12,Que Viva Mexico,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/the-courier/movieshow/73071337.cms,The Courier,Non propaganda
,https://propagandaposterstore.com/shop/,Clear the way!! Buy Bonds – Fourth liberty loan,propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/21-bridges/movieshow/70225309.cms,21 Bridges,Non propaganda
,"https://www.imdb.com/list/ls021389931/?sort=list_order,asc&st_dt=&mode=detail&page=2",My Life in Ruins,Non propaganda
,https://www.imdb.com/title/tt0800075/?ref_=fn_tt_tt_244,Politics Weekly UK,Non propaganda
,"https://www.imdb.com/chart/top-english-movies?sort=nv,desc&mode=simple&page=1",Top Gun: Maverick,Non propaganda
,https://stacker.com/history/famous-propaganda-posters-last-100-years,Handicapped,propaganda
,https://posteritati.com/genre/documentary?page=8,Hawaiian Safari,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/2020-oscar-nominated-short-films-animation/movieshow/74593242.cms,2020 Oscar Nominated Short Films - Animation,Non propaganda
,https://posteritati.com/genre/documentary?page=5,Dance Black America,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,The Hun--His Mark--Blot It Out,propaganda
,https://www.imdb.com/title/tt0021328/?ref_=fn_tt_tt_173,New Orleans Politics,Non propaganda
,https://posteritati.com/genre/documentary?page=6,Chop Suey,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,Strong in the strength of the Lord...,propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/berlin-syndrome/movieshow/61275241.cms,Berlin Syndrome,Non propaganda
,https://posteritati.com/genre/documentary?page=8,How to Draw a Bunny,Non propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,Rurouni Kenshin: Trust and Betrayal,Non propaganda
,"https://www.imdb.com/chart/top-english-movies?sort=nv,desc&mode=simple&page=1",The Kid,Non propaganda
,https://stacker.com/history/famous-propaganda-posters-last-100-years,Free Labor Will Win,propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,Books For Our Soldiers And Sailors,propaganda
,https://www.originalfilmart.com/en-bd/collections/documentary/products/chuck-berry-hail-hail-rock-n-roll,Chuck Berry: Hail! Hail! Rock 'n' Roll,Non propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,Boardwalk Empire,Non propaganda
,https://propagandaposterstore.com/shop/?product_view=list&product_orderby=popularity,"Come along – learn something, see something in the U.S. Navy Ample shore leave for inland sights",propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/the-conjuring-the-devil-made-me-do-it/movieshow/82214755.cms,The Conjuring: The Devil Made Me Do It,Non propaganda
,https://www.canva.com/learn/examples-of-propaganda/,Nixon’s the One,propaganda
,"https://www.imdb.com/list/ls021389931/?sort=list_order,asc&st_dt=&mode=detail&page=1",The 40-Year-Old Virgin,Non propaganda
,"https://www.imdb.com/chart/top-english-movies?sort=nv,desc&mode=simple&page=1",Witness for the Prosecution,Non propaganda
,https://www.loc.gov/free-to-use/wwi-posters/,You can help--American Red Cross / W. T. Benda.,propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/the-boy-and-the-beast/movieshow/61975915.cms,The Boy And The Beast,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/basmati-blues/movieshow/61999715.cms,Basmati Blues,Non propaganda
,"https://www.imdb.com/list/ls021389931/?sort=list_order,asc&st_dt=&mode=detail&page=1",Wedding Crashers,Non propaganda
,https://posteritati.com/genre/documentary?page=5,La Danse: The Paris Ballet Opera,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/the-green-knight/movieshow/74827479.cms,The Green Knight,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/mortal-kombat-legends-snow-blind/movieshow/94507530.cms,Mortal Kombat Legends: Snow Blind,Non propaganda
,https://posteritati.com/genre/documentary?page=5,The Decline of Western Civilization Part III,Non propaganda
,https://posteritati.com/genre/documentary?page=12,Strange Powers: Stephin Merritt and the Magnetic Fields,Non propaganda
,https://www.imdb.com/title/tt10549106/?ref_=fn_tt_tt_31,"Politics, Instructions Manual",Non propaganda
,https://posteritati.com/genre/documentary?page=5,"Bruce Lee, the Legend",Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,Exposition Tunisie 45,propaganda
,https://www.imdb.com/title/tt15329266/?ref_=fn_tt_tt_232,Symbols in Indian Politics,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/under-the-silver-lake/movieshow/62365937.cms,Under The Silver Lake,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/beach-rats/movieshow/61283306.cms,Beach Rats,Non propaganda
,https://www.imdb.com/title/tt0344217/?ref_=fn_tt_tt_87,Punk Politics,Non propaganda
,https://posteritati.com/genre/documentary?page=14,That's Entertainment!,Non propaganda
,https://posteritati.com/genre/documentary?page=5,Design Is One: The Vignellis,Non propaganda
,https://posteritati.com/genre/documentary?page=5,Dark Star: HR Gigers World,Non propaganda
,"https://www.imdb.com/list/ls021389931/?sort=list_order,asc&st_dt=&mode=detail&page=1",Crazy Heart,Non propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,Mad Men,Non propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,Bridgerton,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,Fish is a Fighting Food,propaganda
,https://posteritati.com/genre/documentary?page=8,The Last Waltz,Non propaganda
,https://www.imdb.com/title/tt11225886/?ref_=fn_tt_tt_31,Scary Stories to Tell in the Dark,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/30-years-of-garbage-the-garbage-pail-kids-story/movieshow/61330877.cms,30 Years Of Garbage: The Garbage Pail Kids Story,Non propaganda
,https://theworld.org/stories/2015-02-18/behold-best-north-korea-s-349-new-propaganda-slogans,"""Make larger numbers of ideological 'missiles' capable of severely damaging the enemy and instilling firm 
confidence in victory among our service personnel and people!""",propaganda
,https://posteritati.com/genre/documentary?page=4,Automorphosis,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/valerian-and-the-city-of-a-thousand-planets/movieshow/61261032.cms,Valerian And The City Of A Thousand Planets,Non propaganda
,https://posteritati.com/genre/documentary?page=6,China Heavyweight,Non propaganda
,https://www.imdb.com/title/tt2355721/?ref_=fn_tt_tt_84,Sunday Politics Scotland,Non propaganda
,"https://www.imdb.com/list/ls021389931/?sort=list_order,asc&st_dt=&mode=detail&page=2","Like Sunday, Like Rain",Non propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,Dopesick,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/hereditary/movieshow/62885607.cms,Hereditary,Non propaganda
,https://www.imdb.com/title/tt5039882/?ref_=fn_tt_tt_103,Politics of Sand,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,"TODAY, FOUR-FIFTHS OF THE WORLD IS UNITED AGINST AXIS TYRANNY",propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/6-feet-below-hell/movieshow/61284743.cms,6 Feet Below Hell,Non propaganda
,https://stacker.com/history/famous-propaganda-posters-last-100-years,Free All Political Prisoners,propaganda
,https://www.imdb.com/title/tt27075579/?ref_=fn_tt_tt_80,Dancing on Your Politics,Non propaganda
,https://www.canva.com/learn/examples-of-propaganda/,Is he your child?You don't want this!,propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/the-nutcracker-and-the-four-realms/movieshow/62021165.cms,The Nutcracker And The Four Realms,Non propaganda
,"https://www.imdb.com/chart/top-english-movies?sort=nv,desc&mode=simple&page=1",John Wick: Chapter 4,Non propaganda
,https://posteritati.com/genre/documentary?page=14,The Windmill Movie,Non propaganda
,https://www.imdb.com/title/tt2074696/?ref_=fn_tt_tt_82,Stories by Rabindranath Tagore,Non propaganda
,https://www.imdb.com/title/tt0311660/?ref_=fn_tt_tt_113,"The Metal Islands: Culture, History and Politics in Caribbean Heavy Metal Music",Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/creep-2/movieshow/61669101.cms,Creep 2,Non propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,TVF Pitchers,Non propaganda
,https://posteritati.com/genre/documentary?page=13,Soldier Girls,Non propaganda
,https://www.canva.com/learn/examples-of-propaganda/,Women of Britain come into the factories,propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,I'm Out to Lick Runaway Prices,propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/all-eyez-on-me/movieshow/61261551.cms,All Eyez On Me,Non propaganda
,https://www.loc.gov/free-to-use/wwi-posters/,Join the brave throng that goes marching along...,propaganda
,"https://www.imdb.com/chart/top-english-movies?sort=nv,desc&mode=simple&page=1",Aladdin,Non propaganda
,https://www.imdb.com/title/tt6444038/?ref_=fn_tt_tt_120,Vote for Me: Politics in America,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,His Home Over There,propaganda
